id,price
7041226341,49900
7041224852,45900
7041224542,28900
7041223061,34900
7041219768,46990
7041217695,3200
7041216729,32500
7041215147,1995
7041203117,0
7041214571,10495
7041207180,0
7041205699,0
7041204802,34990
7041204133,0
7041040797,2700
7040973433,5495
7041202233,0
7041196253,0
7041195815,0
7041195579,0
7041195353,0
7041193285,34990
7041190147,7995
7041189675,13995
7041189490,9995
7041021014,5000
7041184159,7995
7041183977,33995
7041182343,3695
7041176817,2900
7041176550,10900
7041161780,4500
7041161590,18900
7041158568,650
7041144719,400
7041122012,1000
7040725878,4995
7040971522,8495
7040968591,22995
7040966967,13995
7040932582,20995
7040932250,22995
7040931820,7995
7040931509,14995
7040719022,5995
7040931224,4995
7040930856,3995
7040930562,7995
7040930270,13995
7040929976,11995
7040929664,11995
7040918947,12900
7040907314,6875
7040880609,4900
7040854811,999
7040854069,4000
7040836757,5500
7040811865,11900
7040807384,15600
7040750807,2900
7040730791,2195
7040726954,3495
7040717460,26777
7040709362,6995
7040706705,6995
7040681210,7995
7040680204,4995
7040678868,13995
7040675368,9850
7040669503,15900
7040663284,10000
7040344899,7899
7040647476,16900
7040624696,36990
7040613923,6990
7040612293,0
7040609319,28990
7040601761,5660
7040597246,32990
7040590392,4750
7040586556,12995
7040533505,16500
7040486650,1250
7040428976,4000
7040400803,7500
7040400563,11998
7040396963,12498
7040394878,3998
7040355284,15499
7040352673,5200
7040351876,5499
7040351425,7999
7040350481,10799
7040264041,24490
7040350072,12999
7040349537,6499
7040348595,8999
7040348142,9499
7040347650,21999
7040347175,9999
7040346736,11999
7040346340,8999
7040345632,4999
7041929034,4995
7040343201,10499
7040342860,5999
7040342445,10499
7040341585,5899
7040329791,22499
7040306014,4900
7040289885,0
7040284664,59990
7040283186,29993
7040264017,28990
7040264019,19990
7040277568,59990
7040265114,27490
7040264943,22990
7040264883,24990
7040264827,37990
7040264318,34990
7040264295,19990
7040264274,17990
7040264258,16990
7040264189,25990
7040264065,18990
7040264043,20490
7040264033,34990
7040264034,22490
7040264000,23990
7040264018,35990
7040264110,13990
7040263997,22490
7040263980,19990
7040187044,13998
7040186572,2498
7039555953,20862
7040263973,26990
7040263957,28990
7040263962,18990
7040263274,19990
7040263031,24990
7040262958,39990
7040262925,19990
7040185937,7998
7037920368,12900
7040262929,29990
7040262873,34990
7040262862,19990
7040262857,19990
7040185244,13998
7040184812,3998
7040184455,7498
7040217169,8995
7040211152,6995
7040190179,22498
7040189814,7998
7040189111,10998
7040188727,13498
7040187798,11740
7040187714,9998
7040187388,19298
7040184088,6498
7040183091,14498
7040182774,10498
7040182363,14498
7040182003,4998
7040181490,11295
7040181053,9498
7040179952,8998
7040179570,22498
7040179266,13998
7040178939,17998
7040177990,9998
7040177720,7998
7040177379,6998
7040177080,13498
7040176694,11298
7040176319,9998
7040175960,6498
7040175525,11998
7040175182,5498
7040174577,1998
7040174273,11498
7040173957,10498
7040173632,12998
7040173248,5998
7040172715,12998
7040055602,15495
7040172363,20498
7040171965,13998
7040171618,8998
7040171209,9998
7040170567,5498
7040170384,0
7040170229,5498
7040169863,12998
7040169793,10000
7040169425,3498
7040168871,6498
7040168464,22998
7040168126,5998
7040167791,10498
7040167364,7998
7040167013,7998
7040166608,24498
7040164368,7998
7040164057,4498
7040163612,11998
7040163271,9998
7040162802,12998
7040162431,16798
7040162195,4250
7046358817,0
7040161990,7998
7040161684,14498
7040161333,10498
7040160975,11995
7040160946,7998
7040160637,7498
7040160299,16998
7040159997,12998
7040159163,12998
7040158066,5998
7040157739,8498
7040157405,8998
7040157048,6498
7040156743,9998
7040156434,12498
7044115229,0
7040156060,5998
7040155733,9998
7040155381,14998
7040155053,17998
7040154967,10750
7040154553,4498
7040154067,6998
7040153688,15998
7040153010,13998
7040152897,9695
7040152646,5998
7040151257,7498
7040150796,6998
7040149329,7998
7037863398,14995
7040149139,6995
7040143108,6295
7040137398,9995
7040137107,26999
7040137110,46999
7040137121,52499
7040137077,29999
7040125116,0
7040123865,7450
7040122913,0
7040121818,0
7040113265,4500
7040097660,19900
7040095025,5300
7040092998,24900
7040089042,4500
7040088753,3900
7040084624,25990
7040082803,7995
7040080544,16520
7040075840,23936
7040070185,25999
7040059251,3800
7040055307,17995
7040053972,16995
7040053495,11500
7040053135,5900
7040052123,10995
7040048071,0
7039823720,1000
7040047105,5995
7040046588,0
7040045618,10995
7040043621,14995
7040037557,8250
7039955851,7500
7040035256,0
7040034215,0
7040034163,4495
7040032620,0
7040032526,0
7037862668,4995
7040032400,0
7040032255,0
7040032167,0
7040032040,0
7040010696,11990
7039939081,1200
7039888095,11800
7040005674,6200
7040002680,8995
7039989072,29990
7039984471,7995
7039981155,8595
7039975892,24990
7039963223,27900
7043458121,0
7039821833,3800
7039815946,5995
7039804742,8250
7039784271,10000
7039781169,6500
7039776882,13500
7039767595,0
7039766565,24900
7039733321,21995
7039717534,1500
7039533638,14998
7039714875,4995
7039714548,3995
7039714173,13995
7039713877,6995
7039713570,14995
7039713190,21995
7039585606,5100
7039712819,5995
7039712448,5995
7039712148,4995
7039711852,10995
7039696112,3000
7039680561,13500
7039533226,0
7039532989,0
7039679138,4999
7039672584,8000
7039644635,8900
7039619491,13427
7039610994,17975
7039610795,32898
7039605129,14704
7039604534,11986
7039604407,28864
7039582891,15268
7039604361,19686
7039604153,16772
7039603755,24261
7039603519,12464
7039589346,12355
7039582316,14989
7039582175,6998
7039582066,9284
7039579411,3795
7039577229,22855
7039576465,29989
7039576229,21997
7039574585,10995
7039574030,14995
7039560712,17964
7039573002,35988
7039572816,37735
7039572584,13495
7039571124,21429
7039571000,22124
7039568530,17995
7039549568,16656
7039541351,29999
7039535702,14998
7039535443,5995
7039535359,0
7039535057,17998
7039534786,5998
7039534554,5998
7037862343,36995
7039532619,21998
7039532315,18998
7039532043,6998
7039531513,13998
7039529003,24998
7039528707,23998
7039528384,16998
7039528054,24598
7039527758,21998
7039527482,18598
7039527254,16800
7039527243,21998
7039526974,18598
7037699045,0
7039525903,21998
7039525624,16998
7039524182,11598
7039523368,24998
7039522908,14998
7039522545,32998
7039522186,15998
7039516123,39998
7039515796,18999
7039515491,23998
7039515225,30998
7039514680,18998
7039514340,17998
7043262966,0
7039514059,26998
7039513790,31998
7039513355,15998
7039512335,18598
7039512094,21998
7039511705,19598
7039511425,14998
7039511198,8998
7039508835,13998
7039506645,14998
7039506344,16998
7039506055,31598
7039505778,19998
7039505495,20998
7039505179,21998
7039504884,31598
7039504481,39998
7039504096,30998
7039503835,15998
7039503505,7998
7039503228,24998
7039502806,18998
7039502459,12998
7039502155,10998
7039501888,20998
7039501640,13998
7037616139,5995
7039501248,16998
7039500882,6998
7039500594,8998
7039499421,7998
7039498421,12998
7039496915,23998
7039496128,16598
7039495830,13998
7039495576,32998
7039495023,12998
7039494732,13998
7039494478,17998
7039494170,17998
7037604385,0
7039493877,14998
7039473258,4500
7039470822,24500
7039456040,8995
7039455052,19995
7039454200,5995
7039453504,24995
7039452508,13995
7039451584,17995
7039450546,359000
7039450269,10995
7039448129,14995
7039447045,10995
7039446089,7995
7039445271,5995
7037450046,19995
7039444472,12995
7039442956,15995
7039442274,13995
7039441503,7995
7039440545,15995
7039439118,7995
7038641518,31999
7039424931,4500
7039396937,21777
7039396472,33888
7039395853,34555
7039116265,1000
7038275284,8500
7039395663,21777
7039395422,11777
7039394945,27888
7039394421,29988
7038274227,6800
7039394179,16888
7039393970,24777
7039393291,29555
7039392795,37888
7038273732,6995
7039392513,38888
7039389193,6495
7039373010,800
7039361338,39990
7039344762,39990
7039340565,3500
7039337539,3400
7039331488,44990
7039329141,30000
7039327969,54995
7039162969,6500
7039319883,7995
7039319590,4995
7039306117,12500
7039304314,4500
7039301803,28900
7039215761,2150
7039210280,5500
7039129434,2000
7038892093,4600
7039111929,6995
7039110112,4000
7039109521,7995
7039084505,19000
7039079324,4500
7039074048,1500
7039066629,8500
7039056720,13000
7039036467,6900
7038997912,2000
7038993950,13850
7038982404,10000
7038878910,2999
7038978016,19995
7038968851,9495
7038958172,83000
7038956536,6000
7038948522,35900
7038946998,4800
7038943501,19995
7038924244,3495
7038916702,1650
7038913230,6995
7038649021,4995
7038875564,1000
7038859156,35000
7038840054,2500
7038831965,0
7038820404,23990
7038811021,34990
7038804595,2000
7038802723,3000
7038802077,3500
7038797265,2500
7038758977,10500
7038727068,3999
7038674812,2500
7038603917,11500
7038600386,25800
7038561854,3200
7038556413,9950
7038548076,23990
7038543582,1100
7038518525,9950
7038518028,9950
7038511083,2000
7038509726,9995
7038507398,2000
7038479385,9995
7038470631,3750
7038460634,7995
7038429466,9395
7038426526,22498
7038405772,7000
7038390600,32995
7038390431,12995
7038386719,7695
7038372114,10995
7038273257,6500
7038363055,1800
7038359690,14995
7038342540,29888
7038338015,28888
7038328218,6950
7038326141,6950
7038319267,3950
7038272504,6995
7038271192,38950
7038298803,11500
7038294092,6950
7038292023,4950
7038283541,9800
7038283342,10950
7038282909,41000
7038282429,59000
7038282047,9500
7038280187,7500
7038279394,7500
7038278729,10800
7038277635,6500
7038275666,5900
7038265118,0
7038263458,29990
7038262038,23450
7038248813,0
7038242701,1500
7038235146,39900
7038228686,5400
7038226054,8995
7038220299,1400
7038218979,7500
7038205226,4500
7038126373,3500
7038085556,3500
7038037781,5899
7038012639,8475
7038002380,20500
7037987212,17900
7037986448,12995
7037982451,7150
7037978444,5995
7037975139,22944
7037974977,38944
7037974631,19944
7037974484,38944
7037945458,8995
7037972305,18900
7037971598,19944
7037971415,27944
7037959921,3995
7037959641,12995
7037959352,3995
7037959053,11995
7037924076,39000
7037958753,8995
7037958459,6995
7037958134,19995
7037957796,10995
7037957473,7995
7037957167,5995
7037948257,7995
7041277928,10995
7037942175,7900
7037936045,6500
7037933208,8995
7037930120,8900
7037927013,24500
7037925989,9900
7037920102,9950
7037914722,5800
7037914331,6495
7037895736,11875
7037894228,12900
7037893341,1200
7037884037,9600
7037852582,36995
7037799042,21995
7037697696,0
7037880867,14900
7037880065,7900
7037878730,18900
7037877737,13900
7037877100,10900
7037876125,21900
7037875432,29900
7037875221,12900
7037874498,45900
7037874478,8900
7037874122,41900
7037872984,43900
7037868197,7500
7037851261,7950
7037850471,11995
7037849704,14995
7037848428,27995
7037847841,15995
7037847500,14995
7037847070,15995
7037809591,33495
7037846650,11495
7037846198,6495
7037845731,15995
7037845155,19495
7037844694,22995
7037844306,49995
7037843630,7995
7037807176,17500
7037842412,18995
7037834700,30995
7037821673,30995
7037820461,23995
7037818433,14995
7037814938,5500
7037814021,18495
7037812978,19495
7037810161,14995
7037657043,7995
7037794293,13995
7037793328,7995
7037791890,32995
7037791207,33995
7037789614,14995
7037783325,29995
7037776950,20995
7037775677,30995
7037773201,4875
7037772959,3995
7037768601,24995
7037767799,700
7037758586,14998
7037758292,17998
7037757958,17998
7037757641,13998
7037757322,12998
7037757051,32998
7037756696,13998
7037756386,16598
7037756070,23998
7037755827,12998
7037755474,9998
7037755158,7998
7037754133,8998
7037753834,6998
7037753444,7995
7037753182,16998
7037752769,13998
7037752483,20998
7037752127,10998
7037751835,12998
7037751505,18998
7037751164,24998
7037750716,7495
7037750727,7998
7037748879,15998
7037748567,30998
7037748226,39998
7049652847,12000
7037747686,31598
7037747347,21998
7037746843,20998
7037745236,19998
7037744797,31598
7037744452,16998
7037744159,14998
7037743904,14998
7037743640,13998
7037743294,9998
7037743063,8998
7037742776,14998
7037742487,19598
7049584266,19998
7037740889,21998
7037740663,18598
7037740412,15998
7037740102,31998
7037739846,26998
7037739453,17998
7037739109,18998
7037738611,30998
7037738321,23998
7037738035,18999
7037736355,39998
7037736131,15998
7037735890,32998
7037735347,14998
7037735086,24998
7037730258,11999
7037730033,4400
7037727176,11598
7037726437,16998
7037724503,17000
7037723858,32995
7037713569,8300
7037712514,6995
7037711803,21998
7037710694,17998
7037709885,18598
7037709507,21998
7037708938,18598
7037706732,40000
7037705744,21998
7037705402,24598
7037704967,16998
7037704683,23998
7037703440,24998
7037701017,13998
7037700606,6998
7037699950,18998
7037699532,21998
7049584190,20220
7037697364,0
7037695664,17998
7037694798,5998
7037688133,6700
7037687461,15465
7037687131,15465
7037683198,8995
7037680993,6300
7037679707,7995
7037676793,7300
7037675146,11469
7037673599,5500
7037672286,5500
7037670850,5995
7037669529,4300
7037668538,7995
7037668551,7995
7037668069,7500
7037665360,4300
7037664048,4995
7037662333,0
7037662102,5995
7037660627,3995
7037659163,9300
7037654833,4995
7037653444,5300
7037653350,0
7037653300,5500
7037651753,0
7037651042,2500
7037648426,25995
7037650453,0
7037650398,17495
7037650205,6995
7037649707,19000
7037649380,25995
7037649024,0
7037648915,16995
7037645146,16995
7037644690,19995
7037644108,17495
7037640894,15495
7037639627,5700
7037639520,17495
7037637877,3995
7037636837,25995
7037635308,49990
7037623466,6995
7037594947,7995
7037586209,11995
7037580479,35000
7037456898,19000
7037456056,6400
7037452115,10499
7037451613,5999
7037451200,10499
7037450675,7899
7037450139,4999
7037449104,8999
7037448776,11999
7037448505,9999
7037448263,21999
7037448042,9499
7037447736,8999
7037447029,6499
7037446278,12999
7037445798,10799
7048958985,3495
7037445426,7999
7037445081,5499
7037444366,5400
7037441044,2250
7037419674,14999
7037386427,4395
7037382643,1300
7037370781,6295
7037346738,4850
7037327006,8995
7037290327,32495
7037288034,10895
7037180915,4995
7037283871,11995
7037281408,21395
7037277677,16000
7037263900,3995
7037263498,5995
7037256980,8995
7037252546,10500
7037247565,25500
7037238547,18495
7037236979,13999
7037232406,2000
7037225928,8495
7037217687,9995
7037214135,8795
7037210919,7995
7037210647,12495
7037207832,32000
7037206386,12995
7037200009,26297
7037185161,5200
7037175414,1
7037159049,4995
7037149449,23000
7037123348,28497
7037121548,10495
7037121538,10250
7037121543,8495
7037121546,8495
7037121547,26495
7037121079,12295
7037121110,14995
7037121069,4695
7037121032,14995
7037121033,15995
7037121074,11295
7037121077,3995
7037121029,17495
7037121034,14995
7037120987,16995
7049247310,7999
7037116426,7495
7037116299,7895
7037116280,13495
7037113900,19997
7037104470,15995
7037103460,1000
7037103118,5495
7037076283,2300
7040311314,6499
7037099646,17999
7037099335,11999
7037095372,6999
7037086854,5000
7037083148,3995
7037077004,12000
7036848777,4995
7048970493,6990
7037075688,6500
7037060046,17995
7037059294,34995
7037059173,6200
7037058482,6995
7037057549,27995
7037056716,15995
7037054939,14900
7037049440,800
7037020793,31995
7037018194,32990
7037017666,16000
7037016762,1500
7037014479,5000
7037013394,35990
7037002014,25990
7036989804,39990
7036987224,3356
7036981053,2500
7036979767,4500
7036973687,15000
7036899317,7995
7036892858,1350
7036890772,123456789
7036877923,5900
7036876072,4400
7036867797,14500
7036853659,3500
7036851405,7500
7036841294,5700
7036840077,6850
7036828778,0
7036828542,0
7036828404,0
7036825581,22944
7036825373,43944
7036825252,19944
7036825023,25944
7036823417,42944
7036822994,23944
7036822799,35944
7036815632,28944
7036815525,23944
7036815446,37944
7036815297,29944
7036815162,37944
7036810221,17500
7036799844,3995
7036758634,7995
7036758337,6995
7036758072,6995
7036757856,9995
7036757581,11995
7036757275,7995
7036757003,13995
7036756733,11995
7036756481,7995
7036756218,3995
7036750754,5300
7036744645,1695
7036735622,22975
7036735505,16975
7036735417,14975
7036735327,7975
7036735235,12975
7036735122,15975
7036734995,8975
7036734888,10975
7036734795,18975
7036734678,7975
7036734579,1975
7036734472,14975
7036734384,24975
7036734154,17975
7046224209,20790
7036733795,5975
7036733686,4975
7036733084,3975
7036732192,6975
7036731512,6975
7036729688,9975
7036731328,6475
7036731143,9975
7036730867,11975
7036730685,31975
7036730343,17975
7036730129,13975
7036729986,29850
7036729835,17975
7036729552,8975
7036729429,13975
7036729364,7998
7036729306,12975
7036729145,18975
7036729022,12975
7036728888,13975
7036728743,7975
7036728635,19975
7036728521,20975
7036728385,8975
7036728200,5975
7036719038,11700
7036728039,10975
7036727885,9975
7036727758,14975
7036727612,7975
7036727433,6975
7036692426,29990
7036727306,8975
7036727004,7975
7036726764,10975
7036722582,7500
7036692419,8990
7048923967,4300
7036716338,20995
7036714073,14995
7036713033,12995
7036710664,16495
7036708627,18495
7036707390,7995
7049763567,3000
7036705043,21995
7036693098,10990
7036693107,6990
7036693100,7990
7036693066,7990
7036692949,10990
7036692849,6990
7036692841,11990
7036692845,11990
7036692589,8990
7036692576,18990
7036692540,25990
7036692503,4990
7036692453,12490
7036692403,11990
7036692346,14990
7036692343,12990
7036692345,19990
7036692268,16990
7036692195,7990
7036692136,12250
7036692156,9490
7049669084,2000
7048913917,16795
7036692121,6250
7036692033,17990
7036690636,15995
7036687460,1000
7036668884,40999
7036668885,18999
7049659056,14500
7036668881,29999
7036668883,50999
7036661533,2800
7036656675,6500
7036626264,0
7036620652,2195
7036613205,21990
7036602070,5500
7049744136,1000
7036591893,8995
7036561308,17500
7036550435,27497
7050096717,3000
7050095348,13995
7050083519,2800
7050056430,10500
7049728345,9450
7049717344,29664
7049966942,7950
7049966797,7750
7049966645,12950
7049839127,5977
7049812287,4300
7049809115,3200
7049794403,1500
7049704059,0
7049584002,0
7049583941,11508
7049580583,23800
7049580569,21600
7049569091,18800
7049568847,17100
7049504451,2000
7049429729,5500
7049411846,49100
7049337015,1000
7049312217,12000
7049311539,13000
7049310787,30000
7049305811,2100
7049223804,2900
7049205387,3000
7049193177,6477
7049185166,0
7049182247,2400
7049176742,13900
7049162228,0
7049160219,0
7049134703,0
7049132996,36600
7049129795,26100
7048963503,1800
7049111684,0
7049077930,17995
7049024038,20000
7049017662,16495
7049013894,15200
7049013844,17200
7048992919,11000
7048970773,6900
7048970703,6422
7048970556,7750
7048902130,800
7048889313,2700
7048809111,9995
7048701742,1800
7048627068,14500
7048624887,26500
7048624043,28500
7048501738,0
7048499672,0
7048623640,30500
7048623149,28988
7048606139,20000
7048529677,6777
7048524265,0
7048509022,0
7048507667,8975
7048504944,6995
7048503801,0
7048489279,5000
7048474923,0
7048458832,1500
7048448875,0
7048332890,3600
7048303888,22296
7048303881,7995
7048303515,6339
7048276481,8200
7048240468,22000
7048238630,20000
7048123744,13900
7049182306,6370
7048114325,15900
7048033474,0
7048032183,6500
7048016891,84999
7048003562,800
7047984075,41600
7047976192,26500
7047943642,5977
7047933956,14000
7047890924,8000
7047889541,10000
7047802755,16249
7047880316,20500
7047872524,18995
7047859409,25100
7047832326,14795
7047810424,9000
7047808040,19500
7047804413,0
7047802926,6719
7047802881,17349
7047802763,16819
7047798424,6600
7047798186,11995
7047792701,0
7047792501,20300
7047792490,19800
7047785698,0
7047785432,16950
7047582108,9000
7048856707,0
7047781741,0
7047780789,0
7047773808,32500
7047773198,18600
7047773291,16800
7047773219,15995
7047751637,5400
7047705409,1000
7046213689,0
7047532565,5490
7047531201,12990
7047530868,4491
7047530611,3991
7047528255,4992
7047526940,8995
7047520879,22500
7047518346,8950
7047515519,800
7047515499,17250
7047507131,2200
7047499146,0
7047494788,7700
7047012689,2000
7046176715,0
7047413382,3800
7047333599,7206
7047177629,3800
7047158968,9800
7047128674,9000
7047087953,26500
7047065693,3999
7047065494,4999
7047065448,3999
7047065415,3999
7047065392,6495
7047025498,33450
7047009312,1000
7046951756,0
7046928670,0
7046914480,0
7046897417,30000
7046895893,8699
7046891127,17000
7046876865,15995
7046874773,14500
7046873381,39995
7046839820,8799
7046820098,21995
7046803979,33500
7046771203,8200
7046765675,10995
7046757955,6950
7046757749,10900
7046736220,4000
7046211766,4500
7045690299,5700
7046757508,7950
7046756958,6950
7046756619,12450
7046756380,16950
7046741534,9025
7046740975,11889
7046728297,0
7046722703,19995
7046510829,0
7046485985,1750
7046440408,0
7046363219,0
7046350475,3500
7046297625,0
7046292203,1000
7046261420,13500
7046243618,3000
7046242842,1100
7046210130,7800
7046155198,6900
7046144839,0
7046111560,0
7046085718,45500
7045992733,0
7045926025,6477
7045916004,3995
7045915850,4650
7045716903,1234
7045710956,24999
7045915723,5495
7045914815,6495
7045913713,4995
7045912816,4995
7045710893,2796
7045912366,6995
7045881917,2200
7045862498,12500
7045836809,8500
7045825017,5400
7045810563,9200
7045725434,7749
7045724284,7990
7045710249,14110
7045328608,5477
7045280689,0
7045267650,0
7045228339,3500
7045228363,19795
7045194730,4400
7045186266,5950
7045185904,6950
7045106325,4195
7045185595,6950
7045185174,15950
7045184383,7450
7045184061,8950
7045183641,5990
7045183639,12950
7045183406,17950
7045182996,15950
7045182592,5950
7045105573,7795
7044244974,0
7045182201,6950
7045170059,15995
7045146886,35200
7045129706,24500
7045116393,0
7045115679,0
7045114778,6995
7045114634,14795
7045113575,3795
7045112792,5995
7045112175,8975
7045104419,5995
7045102887,7990
7045085842,7325
7045085885,16879
7045085249,8750
7045080339,0
7045073668,26500
7045070190,18995
7045066138,1200
7045060537,20900
7045060542,13600
7045053293,28350
7044236005,27995
7044999771,2999
7044946281,6200
7044937477,6200
7044937413,6500
7044937324,6500
7044508026,3000
7044216568,29995
7044215014,22400
7044937197,5500
7044937123,5500
7044924167,0
7044920752,14900
7044917041,2800
7044731016,6777
7044706760,0
7044684683,0
7044552639,33972
7044552535,5799
7044551808,27990
7044524993,4600
7044489021,5990
7044471454,11950
7044465934,13900
7044356752,10500
7044354146,20000
7044333403,7850
7044291401,6477
7044274513,0
7044255656,16995
7044251880,23300
7044215016,22900
7044213169,27100
7044213171,25000
7044208367,30700
7044203756,31995
7044203746,8349
7044203506,28349
7044201535,0
7044199647,17995
7044190269,0
7044074674,4400
7044015338,750
7044010274,0
7043996741,0
7041377434,0
7044180429,0
7043922197,8295
7043883406,25000
7043883410,29400
7043881574,29500
7043881584,25200
7043870102,5000
7043869314,26608
7043869275,11783
7043868821,16990
7043868404,4690
7043867563,3000
7043865539,3500
7043864651,3500
7043859643,2500
7043859123,5000
7043856297,4000
7043858722,2500
7043858415,4000
7043858023,4000
7043857641,2500
7043857210,3000
7043855068,3500
7043854446,4000
7043853988,2500
7043853671,2500
7043363075,15000
7043351449,21000
7043853168,4500
7043852245,4000
7043851381,2500
7043850458,3000
7043351411,19800
7043349460,24200
7043349441,27400
7043850163,7500
7043849931,5000
7043844027,3500
7043843183,2500
7043842001,2500
7043342272,8809
7043841638,7500
7043841131,7500
7043840950,7500
7043840740,7500
7043840331,5000
7043342265,21417
7043839824,5000
7043835514,4600
7043712972,15950
7043611797,6500
7043563444,6500
7043539222,0
7043520658,0
7043341755,21790
7041376516,0
7043498382,0
7043485928,0
7043479800,11995
7043453972,2000
7043447344,36800
7043428759,15795
7043395760,0
7043383051,20795
7043382373,6900
7043382213,0
7043374509,20795
7043370351,4300
7042370034,20000
7042325711,0
7043341028,0
7043338393,25900
7043335784,9995
7043333780,11995
7043227902,1500
7043205649,0
7043200170,10500
7043200129,13900
7043199642,5900
7042208093,0
7041306800,1500
7043187942,8800
7043147155,3900
7043086321,0
7043063318,8500
7043001541,6995
7043001432,5495
7040501036,2700
7043001348,4495
7043001207,5495
7043001073,7995
7043000978,3995
7040336696,5495
7043000828,5995
7043000719,4495
7043000609,5495
7043000471,6995
7041365262,4500
7043000367,7995
7042895576,12994
7042890053,1000
7042888345,3700
7042817491,0
7042817175,4900
7042702488,6950
7042147837,27500
7042702308,8950
7042701736,15350
7042701535,27950
7042700732,9950
7042140965,2450
7044168097,0
7042700543,14950
7042700286,10950
7042700084,12950
7042699952,7750
7042035427,6477
7039368299,14331
7042699785,13950
7042699443,19950
7042699276,19950
7042698898,8950
7041828097,7380
7042274072,0
7042698661,9350
7042698389,14450
7042698048,15950
7042697817,7350
7041825778,14100
7042246082,0
7042697662,23450
7042697471,7450
7042697277,9950
7042697106,10950
7040336690,7499
7042696798,11350
7042696620,7450
7042696360,27950
7042696164,10950
7041415420,5995
7042695877,11950
7042695633,11450
7042599894,3000
7042594366,6477
7042580136,0
7042571371,8000
7042555714,0
7040336675,6995
7042535179,0
7042508132,9000
7042472987,0
7042460523,0
7042431679,6450
7042430306,4990
7042403150,2999
7042377187,13654
7042377113,13822
7042371883,24600
7042371848,26000
7042370194,19500
7042031527,9000
7042012766,0
7042008051,19995
7041991315,0
7041981282,30400
7041942625,27995
7041937212,6700
7041901541,6490
7041897108,22200
7041889414,22995
7041794517,750
7041836343,10795
7041833574,30300
7041828913,16423
7041828908,14990
7041797845,0
7041791891,18495
7041766308,2485
7041580092,28988
7041579648,30500
7041579274,28500
7041531649,9999
7041414657,6995
7039433671,0
7041520262,26000
7041504379,63000
7041496411,36000
7041486117,50000
7041481519,50000
7041472957,12500
7041412905,0
7041459760,14000
7041457789,4777
7041453644,17000
7041453488,4195
7041448575,26700
7041444025,12000
7041436134,13500
7041434889,26500
7041434469,0
7041422801,9475
7041285082,10000
7041234777,18395
7041234576,23499
7041233987,23750
7041092353,23950
7041016979,0
7041016652,1195
7041016175,0
7041015262,0
7041014440,0
7041013652,0
7041012891,0
7041012052,0
7041011224,0
7041010366,0
7041009479,0
7041008612,0
7040990926,4500
7040931754,1000
7040908469,21700
7040908251,15900
7040908080,22700
7040907863,28700
7040891940,400
7040874790,5977
7040842726,0
7040835697,16700
7040820089,0
7040768689,12995
7040374036,5100
7040735995,1100
7040713617,20500
7040712406,17995
7040666451,23100
7040666459,22000
7040659884,23400
7040658150,25995
7040630104,10693
7040630123,18475
7040629652,29889
7040624361,0
7040614470,12795
7040607035,22100
7040607011,14600
7040526590,0
7040336682,7999
7040336646,5495
7040336663,6999
7040336677,8795
7040336673,6995
7040336656,6999
7040336569,7499
7040336570,7999
7040336640,8795
7040229415,0
7040224969,8918
7040224350,5916
7040223780,15935
7040223526,0
7040223277,29966
7040222716,19960
7040222195,8542
7040221708,10553
7040221238,9553
7040009077,18695
7040220807,10553
7040220261,19566
7040219740,18253
7040219212,11937
7040206643,0
7040197490,6000
7040191080,2200
7040086046,21400
7040015618,3000
7040010590,2500
7040008957,3695
7040008661,31576
7040008522,18490
7040004634,6449
7040000211,28600
7039994408,0
7039987688,23500
7039987658,19100
7039932689,0
7039870719,11980
7039870446,10500
7039384377,22000
7039852546,1950
7039680002,3000
7039592444,0
7039568272,0
7039551788,0
7039513485,14995
7039475201,8500
7039454715,17995
7039441025,32600
7039403480,7500
7039397453,7995
7039368403,9742
7039361548,0
7039351338,26700
7039351420,19100
7039351317,17800
7039351378,21800
7039351272,28500
7039350269,25495
7039284746,1750
7039275030,4992
7039274854,9995
7039274652,5991
7039274617,4992
7039274531,3992
7039274422,5492
7039174495,9995
7039093462,5900
7039053943,8200
7038968576,17500
7038946952,3000
7038936567,2200
7038856782,10900
7038810783,1800
7038805370,16900
7038648581,2900
7038564292,15500
7038555952,5000
7038508387,4977
7038481565,8500
7038466199,2150
7038432774,2400
7038316523,2800
7038315769,10000
7038286236,16095
7038286208,13059
7038273950,6399
7038241284,25000
7038241256,15900
7038241237,15300
7038241247,19300
7038151861,6000
7038048475,7500
7037999567,4977
7037938515,4790
7037922286,5000
7037917658,6500
7037889662,7977
7037876094,22508
7037864778,0
7037850780,0
7037842134,0
7037841628,0
7037830737,5995
7037817599,7995
7037794983,44795
7037786793,30700
7037761791,3000
7037746619,2900
7037730789,16795
7037722784,8950
7037354987,6500
7037722762,3250
7037676294,20000
7037676048,30300
7037675852,4000
7037670646,16995
7037669759,4000
7037659728,2000
7037654546,19800
7037654556,17100
7037635025,7513
7037634841,3249
7037634414,6339
7037632225,0
7037624352,15495
7037614194,40400
7037587051,1500
7037498962,1500
7037481246,4400
7037383350,575
7037266685,8977
7037239740,0
7037216893,0
7037190208,6500
7037168824,6198
7037159456,12500
7037157015,6500
7037154812,5500
7037148304,15000
7037100192,0
7037098992,0
7037097758,6995
7037096901,5995
7037088749,6000
7037083090,3795
7037082142,9475
7037081252,4195
7037080608,7795
7037078883,5995
7037018126,16878
7037018111,8225
7037017773,16249
7037017681,16819
7036999422,1900
